Date;Open;High;Low;Close;Adj_Close;Volume
2007.10.24 00:00;196.2335;197.5527;194.9660;197.4493;197.4493;22271.6
2007.10.25 00:00;198.3901;199.8976;197.8963;199.7936;199.7936;19907.6
2007.10.26 00:00;202.1551;206.6001;202.1288;206.3897;206.3897;29832.1
2007.10.29 00:00;203.5774;204.9976;202.5445;204.4553;204.4553;32222.8
2007.10.30 00:00;203.8141;203.8141;200.9246;201.0536;201.0536;28766.7
2007.10.31 00:00;202.1085;207.1242;201.7967;206.8903;206.8903;36371.9
2007.11.01 00:00;209.1556;209.4178;205.3809;206.6654;206.6654;38345.5
2007.11.02 00:00;205.8306;210.4162;205.2053;210.0775;210.0775;36321.5
2007.11.05 00:00;208.6016;210.4433;207.6678;209.0685;209.0685;31072.7
2007.11.06 00:00;212.0245;216.7017;211.7355;216.4915;216.4915;35384.1
2007.11.07 00:00;214.6245;220.1183;214.0777;215.8743;215.8743;63788.7
2007.11.08 00:00;213.0223;218.5819;212.8930;215.3754;215.3754;58059.8
2007.11.09 00:00;219.5924;220.5132;217.4088;218.7768;218.7768;48384.5
2007.11.12 00:00;214.2882;214.8310;204.4926;205.0613;205.0613;55491.3
2007.11.13 00:00;206.8458;211.6342;206.8458;209.6194;209.6194;54405.9
2007.11.14 00:00;208.0281;211.3713;207.4320;210.4901;210.4901;38898.8
2007.11.15 00:00;213.5479;215.0203;205.6601;207.0799;207.0799;51623.5
2007.11.16 00:00;205.0219;207.8640;204.2657;204.8654;204.8654;42174.0
2007.11.19 00:00;205.8177;206.8077;201.8316;203.4469;203.4469;22316.9
2007.11.20 00:00;201.6681;208.5293;200.0110;207.6490;207.6490;35300.7
2007.11.21 00:00;210.7574;212.0715;208.7074;210.0740;210.0740;28811.6
2007.11.22 00:00;206.4747;208.0509;206.4747;207.6633;207.6633;4849.2
2007.11.23 00:00;209.9294;215.7063;209.7464;215.2097;215.2097;22277.0
2007.11.26 00:00;216.2075;219.3006;215.1327;215.7356;215.7356;45967.3
2007.11.27 00:00;212.1500;213.4376;207.8751;209.2657;209.2657;41824.6
2007.11.28 00:00;213.6404;213.7978;207.5019;211.1220;211.1220;46809.1
2007.11.29 00:00;209.3690;210.3326;206.2441;206.4785;206.4785;40674.9
2007.11.30 00:00;209.1322;210.2900;204.8959;205.9484;205.9484;41024.8
2007.12.03 00:00;203.6263;206.1956;201.6020;206.1437;206.1437;36194.5
2007.12.04 00:00;206.3463;210.2642;205.3537;209.1150;209.1150;35158.4
2007.12.05 00:00;211.1394;212.2977;208.1649;209.2178;209.2178;40197.8
2007.12.06 00:00;204.9021;207.9491;202.6297;206.7871;206.7871;38784.0
2007.12.07 00:00;208.5825;209.2062;205.5418;206.4514;206.4514;34988.8
2007.12.10 00:00;207.9098;212.2500;207.5699;211.3087;211.3087;27288.3
2007.12.11 00:00;209.9956;211.6352;207.0287;207.1849;207.1849;32421.5
2007.12.12 00:00;206.8172;210.8173;206.6108;209.8108;209.8108;38509.2
2007.12.13 00:00;211.1960;211.4042;206.1718;207.2131;207.2131;36547.1
2007.12.14 00:00;207.4834;208.3395;204.2666;206.0825;206.0825;36867.9
2007.12.17 00:00;207.6915;208.5796;205.0010;207.2736;207.2736;28698.0
2007.12.18 00:00;206.6497;209.3503;205.1435;208.2077;208.2077;29827.1
2007.12.19 00:00;210.3202;211.5035;209.7154;210.9776;210.9776;25459.3
2007.12.20 00:00;206.5790;206.5790;204.2101;204.8796;204.8796;20718.0
2007.12.21 00:00;209.9786;213.8768;209.7678;213.6661;213.6661;22502.9
2007.12.24 00:00;209.8249;211.0677;209.1776;210.3427;210.3427;12731.0
2007.12.26 00:00;210.5865;213.8008;210.5606;213.3083;213.3083;6325.3
2007.12.28 00:00;214.3202;218.4052;214.2942;218.3272;218.3272;12690.9
2007.12.31 00:00;220.4930;220.6765;217.1899;218.0550;218.0550;5997.0
2008.01.02 00:00;220.4726;225.7158;220.0794;224.7196;224.7196;27017.1
2008.01.03 00:00;223.5067;226.8481;222.6714;225.4124;225.4124;42794.3
2008.01.04 00:00;222.3953;223.5018;219.7446;221.1085;221.1085;38702.3
2008.01.07 00:00;224.2078;225.0406;222.4641;223.0887;223.0887;33921.3
2008.01.08 00:00;221.4151;227.4593;221.3634;226.7619;226.7619;36814.7
2008.01.09 00:00;229.2365;231.3656;226.3026;228.0682;228.0682;51246.2
2008.01.10 00:00;231.4506;235.4502;227.8193;235.3186;235.3186;53313.8
2008.01.11 00:00;233.0368;233.9750;231.1344;233.2193;233.2193;47691.0
2008.01.14 00:00;230.7204;235.1192;229.2027;232.6497;232.6497;46079.5
2008.01.15 00:00;236.5473;238.8738;231.8681;232.0511;232.0511;45592.7
2008.01.16 00:00;229.8768;231.6802;225.2396;225.5487;225.5487;58786.0
2008.01.17 00:00;230.1686;233.4208;229.6178;230.0637;230.0637;51109.8
2008.01.18 00:00;228.4045;230.6116;225.8597;229.2094;229.2094;47258.5
2008.01.21 00:00;230.0648;230.2735;224.5082;225.3169;225.3169;25776.2
2008.01.22 00:00;226.7770;235.5489;223.8004;234.7059;234.7059;50756.9
2008.01.23 00:00;231.0668;232.6779;227.6627;231.3787;231.3787;59795.4
2008.01.24 00:00;231.7989;237.4145;231.0710;237.2065;237.2065;38805.4
2008.01.25 00:00;238.5380;241.2026;236.6048;238.6425;238.6425;45939.7
2008.01.28 00:00;239.5020;242.8476;238.9269;242.6385;242.6385;38058.1
2008.01.29 00:00;241.4984;243.1929;239.6997;240.6382;240.6382;35012.0
2008.01.30 00:00;238.1043;241.7171;236.2464;239.2398;239.2398;37201.9
2008.01.31 00:00;241.8330;242.4860;239.7955;241.4934;241.4934;45407.9
2008.02.01 00:00;241.7502;245.0472;236.4123;236.8048;236.8048;46490.8
2008.02.04 00:00;237.9859;238.7184;233.3031;236.3116;236.3116;29901.4
2008.02.05 00:00;235.7265;236.0390;230.2051;231.2468;231.2468;36380.7
2008.02.06 00:00;229.2601;234.4289;228.8725;232.7749;232.7749;36082.4
2008.02.07 00:00;231.1438;234.4106;230.4236;234.3592;234.3592;37849.4
2008.02.08 00:00;235.0123;238.3194;234.3663;238.2419;238.2419;35656.9
2008.02.11 00:00;240.1529;241.1417;238.2533;240.0228;240.0228;35592.0
2008.02.12 00:00;241.1210;241.8010;236.0208;236.9362;236.9362;36756.7
2008.02.13 00:00;236.3363;237.3269;233.5209;235.8410;235.8410;40298.2
2008.02.14 00:00;236.0107;237.8329;234.6309;236.1408;236.1408;33519.0
2008.02.15 00:00;235.6678;237.3799;232.7625;233.9817;233.9817;30594.4
2008.02.18 00:00;237.3980;238.2384;236.3213;237.7131;237.7131;14503.5
2008.02.19 00:00;234.8765;241.0698;234.6433;240.2146;240.2146;33010.3
2008.02.20 00:00;239.7137;244.3141;235.9403;243.9006;243.9006;45102.7
2008.02.21 00:00;245.4195;248.7328;244.5847;246.6718;246.6718;43354.7
2008.02.22 00:00;247.5355;249.3209;245.5663;248.0343;248.0343;35155.5
2008.02.25 00:00;247.7532;249.1144;244.1410;245.5283;245.5283;28916.6
2008.02.26 00:00;245.6707;248.9201;242.6571;248.4222;248.4222;36338.7
2008.02.27 00:00;249.0305;252.9371;248.7945;251.2853;251.2853;37613.8
2008.02.28 00:00;250.1993;253.7232;248.7114;253.0445;253.0445;36164.5
2008.02.29 00:00;251.0724;252.8865;249.8544;252.2905;252.2905;36775.9
2008.03.03 00:00;255.5500;258.9535;255.3144;257.4089;257.4089;32696.8
2008.03.04 00:00;254.7486;255.3692;247.2241;249.3703;249.3703;39563.2
2008.03.05 00:00;252.5087;259.1138;250.2895;258.1478;258.1478;41961.8
2008.03.06 00:00;254.1819;255.5734;248.5901;251.1412;251.1412;45769.8
2008.03.07 00:00;252.1549;254.8363;249.8861;250.7369;250.7369;40246.1
2008.03.10 00:00;253.2934;255.0364;249.9113;253.0592;253.0592;39107.9
2008.03.11 00:00;255.6540;258.5944;253.2387;255.5490;255.5490;31719.7
2008.03.12 00:00;254.5842;257.5427;253.3799;257.0976;257.0976;35762.1
2008.03.13 00:00;253.9663;258.1255;253.4497;256.6788;256.6788;41619.9
2008.03.14 00:00;261.5982;264.6477;260.3101;263.5436;263.5436;27738.3
2008.03.17 00:00;267.0147;271.0055;260.8972;263.6278;263.6278;40249.4
2008.03.18 00:00;262.0476;264.5316;255.2493;257.0274;257.0274;29963.3
2008.03.19 00:00;256.7981;259.9272;244.4380;245.8200;245.8200;32470.5
2008.03.20 00:00;246.6766;246.7554;237.6378;239.0041;239.0041;38470.3
2008.03.21 00:00;239.5248;241.1542;239.0255;241.1542;241.1542;222.7
2008.03.24 00:00;239.6617;242.9393;237.5902;239.2683;239.2683;28470.7
2008.03.25 00:00;239.5939;245.7595;239.3327;245.2892;245.2892;24979.7
2008.03.26 00:00;246.8082;251.2023;245.8347;251.1497;251.1497;27209.5
2008.03.27 00:00;245.2668;245.9108;242.1498;244.4940;244.4940;26977.5
2008.03.28 00:00;244.6130;244.6130;237.7102;239.8480;239.8480;27617.3
2008.03.31 00:00;241.5587;244.7597;237.3687;238.3316;238.3316;30006.3
2008.04.01 00:00;240.7328;242.0740;229.2668;232.2911;232.2911;38993.2
2008.04.02 00:00;229.9393;235.2378;228.7705;234.6404;234.6404;37465.9
2008.04.03 00:00;237.3263;238.9304;233.4344;237.4052;237.4052;32990.0
2008.04.04 00:00;235.2700;237.8453;233.8652;237.6112;237.6112;22492.9
2008.04.07 00:00;239.5944;243.1275;238.2597;240.7459;240.7459;26771.5
2008.04.08 00:00;239.7275;241.0560;236.4975;238.2063;238.2063;24520.5
2008.04.09 00:00;241.1672;246.0610;237.5099;245.6927;245.6927;27802.9
2008.04.10 00:00;245.7084;247.4471;242.8369;244.6020;244.6020;27684.9
2008.04.11 00:00;239.2998;240.2280;236.4378;238.4231;238.4231;22989.4
2008.04.14 00:00;240.5340;243.4358;238.9393;241.4490;241.4490;24615.7
2008.04.15 00:00;242.8907;246.0721;242.7066;243.8635;243.8635;21486.3
2008.04.16 00:00;240.9382;246.6588;240.2882;245.6187;245.6187;21811.0
2008.04.17 00:00;246.9443;249.0889;245.0874;245.4535;245.4535;21483.7
2008.04.18 00:00;244.3997;245.5415;234.6943;237.7564;237.7564;21778.3
2008.04.21 00:00;239.4360;242.2541;237.6616;239.0707;239.0707;23284.1
2008.04.22 00:00;240.8914;243.5771;239.9435;241.0231;241.0231;23152.7
2008.04.23 00:00;237.8248;239.3036;232.6101;234.4521;234.4521;23322.3
2008.04.24 00:00;235.6805;236.2279;230.0772;231.3803;231.3803;23723.4
2008.04.25 00:00;230.4842;232.6915;227.8616;230.0168;230.0168;24417.9
2008.04.28 00:00;233.5890;235.7745;233.5363;235.1952;235.1952;22340.1
2008.04.29 00:00;233.1325;233.2109;226.9142;227.4629;227.4629;24387.6
2008.04.30 00:00;229.7220;231.2756;227.0362;230.8543;230.8543;31324.3
2008.05.01 00:00;227.6246;229.2109;220.2651;221.6174;221.6174;32584.3
2008.05.02 00:00;221.4165;222.8698;219.2626;222.1172;222.1172;26367.3
2008.05.05 00:00;223.4623;226.6783;223.0992;226.6005;226.6005;19319.5
2008.05.06 00:00;227.6008;229.9988;227.0795;228.1743;228.1743;20825.6
2008.05.07 00:00;227.3798;228.7042;224.2116;225.3802;225.3802;24199.1
2008.05.08 00:00;226.2515;230.8683;225.6776;230.2162;230.2162;25091.2
2008.05.09 00:00;232.4979;234.2363;229.2581;232.9193;232.9193;23492.2
2008.05.12 00:00;229.8466;230.9632;227.8730;229.1454;229.1454;24804.2
2008.05.13 00:00;232.2043;232.9411;226.4413;227.9149;227.9149;28431.4
2008.05.14 00:00;224.0711;225.2873;222.4408;223.7088;223.7088;26927.9
2008.05.15 00:00;223.5571;229.3742;222.8332;227.8229;227.8229;24059.3
2008.05.16 00:00;228.5558;234.2276;227.8566;233.6320;233.6320;24284.0
2008.05.19 00:00;237.0400;239.2399;235.8353;236.9352;236.9352;21864.3
2008.05.20 00:00;237.1447;241.7540;236.3590;240.6802;240.6802;21183.8
2008.05.21 00:00;239.6440;243.1122;238.8617;242.7732;242.7732;21324.6
2008.05.22 00:00;243.6174;243.8000;239.1321;240.1491;240.1491;26134.8
2008.05.23 00:00;241.6544;243.6745;239.9753;242.5464;242.5464;20187.4
2008.05.26 00:00;239.1865;240.4551;239.0053;240.4033;240.4033;6233.2
2008.05.27 00:00;242.8487;243.5292;236.5937;236.8554;236.8554;23435.2
2008.05.28 00:00;238.5495;239.3918;233.9959;237.0755;237.0755;23955.5
2008.05.29 00:00;233.2931;233.3965;225.7191;226.6756;226.6756;28311.8
2008.05.30 00:00;231.0841;233.8466;229.0055;233.1889;233.1889;23380.8
2008.06.02 00:00;232.1207;234.7905;230.5501;232.9583;232.9583;23390.0
2008.06.03 00:00;232.4438;233.8001;228.2185;229.2096;229.2096;23815.2
2008.06.04 00:00;230.9869;232.3237;229.5452;230.1743;230.1743;25052.4
2008.06.05 00:00;226.1641;226.6538;222.8393;226.2672;226.2672;21750.2
2008.06.06 00:00;229.4335;235.8400;229.4073;235.8139;235.8139;27532.2
2008.06.09 00:00;235.3081;236.7146;232.0262;232.4169;232.4169;32779.9
2008.06.10 00:00;234.0919;234.5901;226.5135;227.2740;227.2740;29187.2
2008.06.11 00:00;228.6581;232.3708;228.2895;231.7125;231.7125;25098.4
2008.06.12 00:00;229.9282;230.2153;223.7414;226.7956;226.7956;25033.6
2008.06.16 00:00;224.8806;230.6316;223.4107;227.3822;227.3822;23096.0
2008.06.17 00:00;228.7019;230.1791;226.4473;228.5983;228.5983;25551.1
2008.06.18 00:00;227.1524;230.6557;226.6887;230.2178;230.2178;24656.1
2008.06.19 00:00;233.9551;237.4317;231.7331;234.7654;234.7654;26212.3
2008.06.20 00:00;231.3435;233.7651;230.7252;232.2709;232.2709;24723.5
2008.06.23 00:00;234.9123;235.8222;227.6850;229.6608;229.6608;23671.7
2008.06.24 00:00;229.5309;232.3123;229.4009;231.1945;231.1945;21059.1
2008.06.25 00:00;231.4521;231.8949;227.4409;230.7228;230.7228;27328.7
2008.06.26 00:00;231.1709;239.4950;230.8055;239.1558;239.1558;26424.3
2008.06.27 00:00;235.7030;239.7224;234.4662;238.9237;238.9237;27965.0
2008.06.30 00:00;239.0706;240.5113;236.2151;237.8615;237.8615;27144.5
2008.07.01 00:00;243.1952;248.5038;242.2228;246.8481;246.8481;29499.4
2008.07.02 00:00;246.6174;248.1135;244.4651;247.9823;247.9823;26111.8
2008.07.03 00:00;246.5672;247.2991;242.4116;243.9798;243.9798;29574.0
2008.07.04 00:00;245.4445;246.0228;244.1040;245.3920;245.3920;9335.0
2008.07.07 00:00;241.2378;241.2637;236.7599;239.6848;239.6848;33492.1
2008.07.08 00:00;242.4977;244.7277;239.3756;241.2646;241.2646;30894.7
2008.07.09 00:00;237.3333;240.2573;236.9452;240.1279;240.1279;26604.9
2008.07.10 00:00;243.4108;248.5529;242.7287;248.3431;248.3431;29412.1
2008.07.11 00:00;245.8349;251.5024;244.7170;250.5405;250.5405;35544.8
2008.07.14 00:00;248.6559;251.5457;246.0756;250.8490;250.8490;32643.1
2008.07.15 00:00;254.4911;259.0000;253.7571;256.1164;256.1164;37222.1
2008.07.16 00:00;256.3753;257.2671;251.0773;251.7855;251.7855;35588.8
2008.07.17 00:00;250.8153;255.2504;248.5456;249.9544;249.9544;38737.8
2008.07.18 00:00;252.3194;253.7139;249.8199;251.1354;251.1354;30481.3
2008.07.21 00:00;250.9380;254.0612;250.8330;253.6151;253.6151;23082.7
2008.07.22 00:00;254.5308;256.8208;248.2926;248.9243;248.9243;28048.3
2008.07.23 00:00;245.0339;245.4738;237.4268;238.0995;238.0995;32395.1
2008.07.24 00:00;238.4095;240.8940;237.1932;239.9106;239.9106;22691.7
2008.07.25 00:00;238.8679;240.5664;236.3459;239.0995;239.0995;27662.4
2008.07.28 00:00;241.2954;242.4393;239.8134;241.8933;241.8933;25237.1
2008.07.29 00:00;241.3012;241.6899;236.7675;237.6483;237.6483;25232.4
2008.07.30 00:00;239.3593;239.4635;232.7691;235.9470;235.9470;26436.6
2008.07.31 00:00;237.2903;241.9189;237.0811;238.8331;238.8331;26957.5
2008.08.01 00:00;235.8603;236.6347;232.7627;234.9826;234.9826;24937.1
2008.08.04 00:00;237.8668;238.4923;232.8890;233.1757;233.1757;32441.7
2008.08.05 00:00;234.2830;234.4401;228.4174;228.7840;228.7840;31741.6
2008.08.06 00:00;229.1034;232.3819;228.8411;230.5722;230.5722;26759.7
2008.08.07 00:00;228.9279;230.2032;225.7787;227.1581;227.1581;32118.2
2008.08.08 00:00;226.6454;226.6713;220.7282;222.2075;222.2075;34622.0
2008.08.11 00:00;222.6772;223.7889;211.5084;212.6719;212.6719;34110.1
2008.08.12 00:00;215.9215;216.1831;209.6970;212.1816;212.1816;48757.5
2008.08.13 00:00;210.6425;214.3642;208.0320;213.5113;213.5113;36764.0
2008.08.14 00:00;216.2171;218.8074;210.4611;210.8797;210.8797;33909.6
2008.08.15 00:00;209.1389;209.1389;200.7464;204.5139;204.5139;41634.1
2008.08.18 00:00;207.7573;210.5341;206.7619;209.4339;209.4339;34039.7
2008.08.19 00:00;206.7735;212.5267;203.5456;211.7978;211.7978;32412.1
2008.08.20 00:00;211.9854;212.9748;208.2102;211.6990;211.6990;37435.5
2008.08.21 00:00;211.3255;217.7907;210.6504;217.0377;217.0377;31774.2
2008.08.22 00:00;217.3247;218.7610;214.3738;214.8439;214.8439;22793.7
2008.08.25 00:00;214.0754;215.0129;212.4349;213.8150;213.8150;32035.8
2008.08.26 00:00;216.3442;218.5290;212.3169;216.9233;216.9233;29052.7
2008.08.27 00:00;213.9268;217.0475;213.7967;214.9150;214.9150;33015.0
2008.08.28 00:00;213.8348;217.8105;212.9828;215.2288;215.2288;30145.3
2008.08.29 00:00;217.3922;218.8014;216.3744;216.7919;216.7919;26799.6
2008.09.01 00:00;217.8502;218.1899;213.0428;213.6176;213.6176;14020.2
2008.09.02 00:00;214.2324;215.1512;207.4860;211.1873;211.1873;35312.4
2008.09.03 00:00;211.3758;212.5332;207.5618;211.0339;211.0339;35807.0
2008.09.04 00:00;209.8104;213.2405;207.6371;207.6371;207.6371;32611.9
2008.09.05 00:00;207.0374;213.8002;206.3323;209.7529;209.7529;34074.1
2008.09.08 00:00;212.9328;214.3746;208.8173;210.1804;210.1804;27984.9
2008.09.09 00:00;210.4633;210.9352;203.3325;203.3850;203.3850;37057.7
2008.09.10 00:00;201.8979;203.5347;195.1949;195.4027;195.4027;42639.4
2008.09.11 00:00;196.9419;197.7510;192.0614;195.0367;195.0367;37949.6
2008.09.12 00:00;196.9759;201.5261;196.1868;201.1842;201.1842;31696.9
2008.09.15 00:00;200.5188;202.7593;196.8102;202.7593;202.7593;34469.3
2008.09.16 00:00;204.7328;206.2743;201.6759;203.2696;203.2696;34670.3
2008.09.17 00:00;203.1942;226.5804;202.8027;225.3798;225.3798;38814.8
2008.09.18 00:00;226.2276;237.3694;218.1127;222.2354;222.2354;46991.0
2008.09.19 00:00;223.2164;229.6037;215.7296;228.4781;228.4781;44429.7
2008.09.22 00:00;226.9519;234.6763;222.6118;231.8862;231.8862;41748.9
2008.09.23 00:00;236.4436;237.7509;230.1422;233.0445;233.0445;43598.0
2008.09.24 00:00;233.4354;237.1750;230.4332;232.0133;232.0133;33399.3
2008.09.25 00:00;232.0773;236.2112;227.3378;230.7344;230.7344;45388.3
2008.09.26 00:00;229.8365;238.9628;227.0042;230.2037;230.2037;40592.2
2008.09.29 00:00;224.6875;238.1971;223.4757;233.5048;233.5048;59842.5
2008.09.30 00:00;233.7031;235.3763;220.5237;224.1789;224.1789;53368.8
2008.10.01 00:00;225.1266;230.4683;223.0621;224.4814;224.4814;48560.9
2008.10.02 00:00;226.7352;228.0106;215.9594;217.5471;217.5471;48374.4
2008.10.03 00:00;218.3376;221.7671;214.4107;218.6779;218.6779;42074.4
2008.10.06 00:00;214.1676;226.2582;213.2376;221.8146;221.8146;38178.1
2008.10.07 00:00;222.7741;230.6693;222.3858;229.8668;229.8668;35479.6
2008.10.08 00:00;228.2586;237.4106;226.2219;234.1107;234.1107;34049.7
2008.10.09 00:00;238.2736;243.1406;231.8280;240.1941;240.1941;35441.8
2008.10.10 00:00;239.5910;243.5672;216.2310;222.2476;222.2476;63655.2
2008.10.13 00:00;222.6965;225.1236;212.3944;214.7181;214.7181;39374.3
2008.10.14 00:00;216.2729;221.0634;215.4183;216.5318;216.5318;37122.6
2008.10.15 00:00;220.4275;224.5969;217.9625;222.2368;222.2368;35045.0
2008.10.16 00:00;221.4288;221.7158;204.8112;210.1330;210.1330;36989.7
2008.10.17 00:00;209.3941;213.2146;202.1195;204.8409;204.8409;39346.8
2008.10.20 00:00;204.9507;211.1036;204.5074;207.5318;207.5318;47784.6
2008.10.21 00:00;205.9738;207.7062;197.8807;199.4838;199.4838;46313.0
2008.10.22 00:00;200.6863;200.8416;186.4237;188.7533;188.7533;50578.4
2008.10.23 00:00;188.5179;191.5939;182.0533;188.7004;188.7004;48438.7
2008.10.24 00:00;188.4154;194.2360;177.0601;190.5202;190.5202;56515.9
2008.10.27 00:00;193.2968;195.9206;185.3991;191.6700;191.6700;40860.7
2008.10.28 00:00;189.7226;195.2541;187.0862;193.5740;193.5740;37569.9
2008.10.29 00:00;196.4462;201.2021;191.6124;196.8620;196.8620;36222.0
2008.10.30 00:00;198.5711;203.1988;191.5381;193.0545;193.0545;51178.7
2008.10.31 00:00;192.4827;194.0806;187.8462;189.5751;189.5751;44818.5
2008.11.03 00:00;187.9127;190.6738;186.2095;186.4676;186.4676;38090.9
2008.11.04 00:00;188.5654;199.0974;187.1386;197.8522;197.8522;37434.4
2008.11.05 00:00;201.1455;201.2771;193.7756;194.4600;194.4600;48988.5
2008.11.06 00:00;195.3092;199.8043;191.6554;192.3126;192.3126;47506.3
2008.11.07 00:00;190.4995;193.6199;188.6012;191.3316;191.3316;40267.1
2008.11.10 00:00;194.4071;198.8879;191.9466;192.8790;192.8790;43044.6
2008.11.11 00:00;194.7637;195.2845;189.2168;190.5189;190.5189;39256.1
2008.11.12 00:00;191.8023;193.6902;185.8765;186.3222;186.3222;41703.2
2008.11.13 00:00;186.9141;193.7019;183.3760;192.8895;192.8895;57149.1
2008.11.14 00:00;191.6768;197.3590;189.8438;194.0859;194.0859;51387.2
2008.11.17 00:00;194.2459;196.7942;191.9341;193.4841;193.4841;43608.4
2008.11.18 00:00;193.4268;195.4712;191.6446;193.3220;193.3220;42322.6
2008.11.19 00:00;194.4105;200.4373;192.5156;193.4894;193.4894;52989.0
2008.11.20 00:00;192.4820;196.8530;192.1417;194.9947;194.9947;50725.1
2008.11.21 00:00;193.9204;208.8835;193.4772;208.5446;208.5446;51738.7
2008.11.24 00:00;206.8547;213.9761;202.7780;211.8345;211.8345;67697.8
2008.11.25 00:00;213.4258;216.9790;209.8204;214.3402;214.3402;48338.3
2008.11.26 00:00;212.6021;214.3998;210.6480;211.1691;211.1691;42215.1
2008.11.27 00:00;210.5635;211.9646;210.4856;211.7311;211.7311;15759.4
2008.12.01 00:00;211.3513;211.3772;198.9310;199.3200;199.3200;59266.4
2008.12.02 00:00;200.7507;204.6314;198.4849;203.6156;203.6156;69591.8
2008.12.03 00:00;200.6962;202.2199;197.3388;199.8697;199.8697;61353.7
2008.12.04 00:00;203.5969;205.4624;200.2864;201.3374;201.3374;68572.5
2008.12.05 00:00;198.0757;199.4701;191.3622;195.1321;195.1321;39311.0
2008.12.08 00:00;196.6978;202.7668;196.6719;200.1992;200.1992;60401.8
2008.12.09 00:00;202.1741;204.1372;199.5828;203.1687;203.1687;33809.4
2008.12.10 00:00;202.4473;212.3750;202.4212;211.4345;211.4345;43360.1
2008.12.11 00:00;209.7779;217.7108;209.1778;213.9532;213.9532;46854.3
2008.12.12 00:00;212.0695;214.4247;209.0155;212.5612;212.5612;22886.0
2008.12.15 00:00;213.8282;217.4704;212.3559;216.1013;216.1013;38125.4
2008.12.16 00:00;218.9826;224.9528;217.3330;224.3243;224.3243;48494.4
2008.12.17 00:00;220.4495;227.8952;218.7432;224.2240;224.2240;55076.0
2008.12.18 00:00;222.6158;226.0918;218.4447;219.4231;219.4231;49946.8
2008.12.19 00:00;220.9484;221.7541;215.5950;217.6480;217.6480;49366.5
2008.12.22 00:00;218.5778;221.5453;218.5257;220.4780;220.4780;62287.2
2008.12.23 00:00;220.0168;220.5111;215.9318;218.4816;218.4816;53794.4
2008.12.24 00:00;217.6152;220.7113;217.0948;220.4771;220.4771;27548.4
2008.12.26 00:00;217.9423;225.2338;217.8648;224.1737;224.1737;14725.5
2008.12.29 00:00;227.9729;231.2814;227.2695;228.7023;228.7023;13707.0
2008.12.30 00:00;230.3727;230.5562;226.2036;228.4848;228.4848;30528.5
2008.12.31 00:00;224.8859;225.0151;221.0099;223.9815;223.9815;17084.4
2009.01.02 00:00;227.8745;229.3342;226.0759;227.9787;227.9787;27835.4
2009.01.05 00:00;228.6460;229.0087;218.8535;222.2213;222.2213;66181.7
2009.01.06 00:00;222.8842;226.7688;218.7388;224.9960;224.9960;68481.9
2009.01.07 00:00;226.6857;228.2926;220.3105;221.8121;221.8121;64323.4
2009.01.08 00:00;216.2790;223.1782;216.2790;221.2144;221.2144;68939.0
2009.01.09 00:00;223.4328;226.7505;220.5854;222.8320;222.8320;61860.2
2009.01.12 00:00;221.2888;221.5223;211.4791;212.8286;212.8286;18983.1
2009.01.13 00:00;214.4390;216.5257;212.2218;214.0738;214.0738;58938.8
2009.01.14 00:00;213.3721;215.2941;209.4761;210.6449;210.6449;62330.6
2009.01.15 00:00;212.3988;214.6214;209.6795;213.5493;213.5493;70115.4
2009.01.16 00:00;212.6006;219.5570;212.3401;219.2965;219.2965;38451.0
2009.01.19 00:00;219.0205;219.5156;216.7537;217.5093;217.5093;33283.4
2009.01.20 00:00;217.5867;225.8832;214.7690;223.2742;223.2742;62531.7
2009.01.21 00:00;221.1283;223.8493;218.5628;221.1542;221.1542;52476.8
2009.01.22 00:00;224.3863;227.0717;222.2012;225.4921;225.4921;59156.7
2009.01.23 00:00;225.2613;237.8007;224.4973;236.7470;236.7470;71074.7
2009.01.26 00:00;232.8718;237.8077;230.8974;234.7163;234.7163;49418.6
2009.01.27 00:00;234.9697;235.7753;231.8254;233.2546;233.2546;60361.8
2009.01.28 00:00;233.6111;234.5466;229.1930;230.6224;230.6224;58847.3
2009.01.29 00:00;228.1305;234.2119;225.2702;234.1861;234.1861;69142.4
2009.01.30 00:00;233.6684;239.7578;232.3783;239.0612;239.0612;69390.1
2009.02.02 00:00;241.3667;241.6542;235.3829;236.1668;236.1668;47072.8
2009.02.03 00:00;233.3308;236.5197;230.4531;233.3308;233.3308;44046.0
2009.02.04 00:00;231.8610;234.8585;231.3184;233.8249;233.8249;37233.7
2009.02.05 00:00;235.5234;240.7879;235.0282;238.2338;238.2338;39714.3
2009.02.06 00:00;239.4701;242.2099;238.1792;239.9179;239.9179;27544.1
2009.02.09 00:00;235.0511;235.4142;230.9274;231.9648;231.9648;36627.7
2009.02.10 00:00;230.7850;236.8509;229.9332;235.9474;235.9474;37743.9
2009.02.11 00:00;236.0754;244.1207;234.7345;241.9805;241.9805;20020.4
2009.02.12 00:00;242.2380;246.0100;241.4629;244.5115;244.5115;54287.9
2009.02.13 00:00;247.0088;247.4020;244.3613;246.6681;246.6681;59933.9
2009.02.16 00:00;242.4133;243.2380;241.1505;242.5422;242.5422;12290.2
2009.02.17 00:00;246.1611;254.6918;245.9518;253.4881;253.4881;21539.6
2009.02.18 00:00;251.4353;256.1862;249.4623;255.2257;255.2257;23484.9
2009.02.19 00:00;255.2931;256.6730;252.1686;253.3924;253.3924;24660.1
